timestamp,probability,top_station
2023-10-05 15:10:00,0.2229394649673086,dikchu
2023-10-05 15:20:00,0.27498681961876964,gyalshing
2023-10-05 15:30:00,0.27966318270210355,lachen
2023-10-05 15:40:00,0.27749394656433035,dikchu
2023-10-05 15:50:00,0.18453289656898178,dikchu
2023-10-05 16:00:00,0.24517903836097976,singtam
2023-10-05 16:10:00,0.23623277531928677,dikchu
2023-10-05 16:20:00,0.21533200884843004,gyalshing
2023-10-05 16:30:00,0.21895345522429568,mangan
2023-10-05 16:40:00,0.2122081219417576,gyalshing
2023-10-05 16:50:00,0.22403799331917842,chungthang
2023-10-05 17:00:00,0.19371038666035123,dikchu
2023-10-05 17:10:00,0.15978970655373928,lachen
2023-10-05 17:20:00,0.2625555266081282,lachen
2023-10-05 17:30:00,0.2222073303675614,chungthang
2023-10-05 17:40:00,0.25948467518755003,mangan
2023-10-05 17:50:00,0.1520813103956127,lachen
2023-10-05 18:00:00,0.37930219272058824,gangtok
2023-10-05 18:10:00,0.37425541328398804,singtam
2023-10-05 18:20:00,0.1896428289181732,gyalshing
2023-10-05 18:30:00,0.2221118999051687,mangan
2023-10-05 18:40:00,0.24453669269131775,gangtok
2023-10-05 18:50:00,0.1526880691734104,chungthang
2023-10-05 19:00:00,0.19694238597928232,lachen
2023-10-05 19:10:00,0.19899606639331996,gyalshing
2023-10-05 19:20:00,0.161319298198271,gyalshing
2023-10-05 19:30:00,0.28933708524529184,singtam
2023-10-05 19:40:00,0.22018876776959176,mangan
2023-10-05 19:50:00,0.6321042100697759,gyalshing
2023-10-05 20:00:00,0.440492539794811,lachen
2023-10-05 20:10:00,0.2017458394286319,gangtok
2023-10-05 20:20:00,0.21245292828269682,chungthang
2023-10-05 20:30:00,0.17166586626846786,dikchu
2023-10-05 20:40:00,0.19668061224963185,mangan
2023-10-05 20:50:00,0.320162990482017,lachen
2023-10-05 21:00:00,0.2558259190493501,gangtok
2023-10-05 21:10:00,0.20436420657482327,chungthang
2023-10-05 21:20:00,0.30827619463206096,mangan
2023-10-05 21:30:00,0.16159007178627774,gyalshing
2023-10-05 21:40:00,0.22477268965726543,gyalshing
2023-10-05 21:50:00,0.23749883917789338,mangan
2023-10-05 22:00:00,0.17671164018252034,lachen
2023-10-05 22:10:00,0.21101718071339373,dikchu
2023-10-05 22:20:00,0.25274807389842313,lachen
2023-10-05 22:30:00,0.17332989512761532,gangtok
2023-10-05 22:40:00,0.18662943859973535,lachen
2023-10-05 22:50:00,0.21075028741103685,dikchu
2023-10-05 23:00:00,0.20180446236096078,mangan
2023-10-05 23:10:00,0.3126997167760377,gangtok
2023-10-05 23:20:00,0.31563414497233727,lachen
2023-10-05 23:30:00,0.17588079501666382,mangan
2023-10-05 23:40:00,0.2684785431837091,gangtok
2023-10-05 23:50:00,0.2335911907877517,dikchu
2023-10-06 00:00:00,0.2516402391106801,lachen
2023-10-06 00:10:00,0.2211931683303188,lachen
2023-10-06 00:20:00,0.29143627182969817,gangtok
2023-10-06 00:30:00,0.22057387144068036,mangan
2023-10-06 00:40:00,0.33796462120640014,gyalshing
2023-10-06 00:50:00,0.1978501059640175,gyalshing
2023-10-06 01:00:00,0.4728600348096594,gangtok
2023-10-06 01:10:00,0.248616024162182,mangan
2023-10-06 01:20:00,0.21686283468227366,lachen
2023-10-06 01:30:00,0.282492107925005,gyalshing
2023-10-06 01:40:00,0.16346300261778013,gangtok
2023-10-06 01:50:00,0.18854429950538582,gyalshing
2023-10-06 02:00:00,0.33063247928493916,singtam
2023-10-06 02:10:00,0.18299830185067437,chungthang
2023-10-06 02:20:00,0.23751375255393237,lachen
2023-10-06 02:30:00,0.17681272563414172,gyalshing
2023-10-06 02:40:00,0.20264857062416913,gyalshing
2023-10-06 02:50:00,0.23464821270193623,gyalshing
2023-10-06 03:00:00,0.19345901625559053,gyalshing
2023-10-06 03:10:00,0.2713207267464862,mangan
2023-10-06 03:20:00,0.17785756655682358,lachen
2023-10-06 03:30:00,0.3460552909214717,singtam
2023-10-06 03:40:00,0.2433392310215166,lachen
2023-10-06 03:50:00,0.22342170424194507,chungthang
2023-10-06 04:00:00,0.1845037843236128,chungthang
2023-10-06 04:10:00,0.20055905195154852,mangan
2023-10-06 04:20:00,0.20227988827063512,dikchu
2023-10-06 04:30:00,0.4473448310765086,gangtok
2023-10-06 04:40:00,0.22808156810825603,chungthang
2023-10-06 04:50:00,0.25430988151499867,gyalshing
2023-10-06 05:00:00,0.3444344692601497,chungthang
2023-10-06 05:10:00,0.2800749279324969,dikchu
2023-10-06 05:20:00,0.24293843845527688,chungthang
2023-10-06 05:30:00,0.2205438313617533,chungthang
2023-10-06 05:40:00,0.20389308206675685,chungthang
2023-10-06 05:50:00,0.24438755334237572,chungthang
2023-10-06 06:00:00,0.235024228086108,gangtok
2023-10-06 06:10:00,0.28014724785568473,mangan
2023-10-06 06:20:00,0.18192438116170975,dikchu
2023-10-06 06:30:00,0.20768970938848424,chungthang
2023-10-06 06:40:00,0.2528043659897073,gangtok
2023-10-06 06:50:00,0.22996848211937415,singtam
2023-10-06 07:00:00,0.17298120930130909,singtam
2023-10-06 07:10:00,0.18295015361338135,chungthang
2023-10-06 07:20:00,0.33062526663268715,mangan
2023-10-06 07:30:00,0.22798614034656906,chungthang
2023-10-06 07:40:00,0.1861678275791935,singtam
2023-10-06 07:50:00,0.24548553430146797,gyalshing
2023-10-06 08:00:00,0.5769720458366098,gangtok
2023-10-06 08:10:00,0.26949681220509786,gangtok
2023-10-06 08:20:00,0.1980373978076031,chungthang
2023-10-06 08:30:00,0.19692738475364013,dikchu
2023-10-06 08:40:00,0.18088071639745987,dikchu
2023-10-06 08:50:00,0.23362279304209888,dikchu
2023-10-06 09:00:00,0.2662459300376379,gangtok
2023-10-06 09:10:00,0.2546223786785391,chungthang
2023-10-06 09:20:00,0.15822542362807474,dikchu
2023-10-06 09:30:00,0.14957313647043355,mangan
2023-10-06 09:40:00,0.24219365126402306,dikchu
2023-10-06 09:50:00,0.2771319906841489,mangan
2023-10-06 10:00:00,0.1729163373110695,chungthang
2023-10-06 10:10:00,0.17483285601462606,gangtok
2023-10-06 10:20:00,0.2042307303578536,lachen
2023-10-06 10:30:00,0.31918291821419464,mangan
2023-10-06 10:40:00,0.16939552899374147,gangtok
2023-10-06 10:50:00,0.6485597612493527,gyalshing
2023-10-06 11:00:00,0.23103522020023984,gangtok
2023-10-06 11:10:00,0.26277828732139885,lachen
2023-10-06 11:20:00,0.3471081899033971,singtam
2023-10-06 11:30:00,0.17506378935619477,dikchu
2023-10-06 11:40:00,0.21754674825489448,mangan
2023-10-06 11:50:00,0.24810882114656155,singtam
2023-10-06 12:00:00,0.19978868108547948,dikchu
2023-10-06 12:10:00,0.14669295538720437,singtam
2023-10-06 12:20:00,0.18403513095027751,lachen
2023-10-06 12:30:00,0.2780015624805941,gyalshing
2023-10-06 12:40:00,0.21921759227076446,mangan
2023-10-06 12:50:00,0.23793864508006304,chungthang
2023-10-06 13:00:00,0.22752155508750402,mangan
2023-10-06 13:10:00,0.3098151322054955,mangan
2023-10-06 13:20:00,0.3033092128292326,mangan
2023-10-06 13:30:00,0.20073220654967755,mangan
2023-10-06 13:40:00,0.23893125250370734,chungthang
2023-10-06 13:50:00,0.27125770494029366,lachen
2023-10-06 14:00:00,0.22460531498921607,singtam
2023-10-06 14:10:00,0.21193065751410184,mangan
2023-10-06 14:20:00,0.1899244441460544,chungthang
2023-10-06 14:30:00,0.23424841569745045,dikchu
2023-10-06 14:40:00,0.4854233412071213,lachen
2023-10-06 14:50:00,0.34436190744672873,dikchu
2023-10-06 15:00:00,0.18107339707453052,lachen
2023-10-06 15:10:00,0.2928546842030429,chungthang
2023-10-06 15:20:00,0.2568883419211926,mangan
2023-10-06 15:30:00,0.21123823160002497,dikchu
2023-10-06 15:40:00,0.22559256904326305,chungthang
2023-10-06 15:50:00,0.1825982765825757,lachen
2023-10-06 16:00:00,0.15583099856736524,lachen
2023-10-06 16:10:00,0.2710637314176124,chungthang
2023-10-06 16:20:00,0.3311434448459546,singtam
2023-10-06 16:30:00,0.39064542883674425,gyalshing
2023-10-06 16:40:00,0.16937548661587423,chungthang
2023-10-06 16:50:00,0.16908130655199632,mangan
2023-10-06 17:00:00,0.20456909313239918,chungthang
2023-10-06 17:10:00,0.2091814209650127,mangan
2023-10-06 17:20:00,0.23483224310741088,dikchu
2023-10-06 17:30:00,0.13067684771675175,gangtok
2023-10-06 17:40:00,0.19957654995534996,dikchu
2023-10-06 17:50:00,0.22917015832638024,singtam
2023-10-06 18:00:00,0.1703829086383729,chungthang
2023-10-06 18:10:00,0.15009878106734087,chungthang
2023-10-06 18:20:00,0.3192996224284724,singtam
2023-10-06 18:30:00,0.30576105938724635,gangtok
2023-10-06 18:40:00,0.1906185896764457,mangan
2023-10-06 18:50:00,0.1387810953180305,singtam
2023-10-06 19:00:00,0.29567937394245736,lachen
2023-10-06 19:10:00,0.15585619349661475,mangan
2023-10-06 19:20:00,0.2056072044984891,chungthang
2023-10-06 19:30:00,0.15829973181114307,chungthang
2023-10-06 19:40:00,0.23402533362818714,gyalshing
2023-10-06 19:50:00,0.22967352834741606,gyalshing
2023-10-06 20:00:00,0.16565101760998688,lachen
2023-10-06 20:10:00,0.17895695323360206,lachen
2023-10-06 20:20:00,0.24423381427027363,dikchu
2023-10-06 20:30:00,0.15947063439509168,gangtok
2023-10-06 20:40:00,0.25363737648827606,singtam
2023-10-06 20:50:00,0.2473906043904046,dikchu
2023-10-06 21:00:00,0.2026557521469628,singtam
2023-10-06 21:10:00,0.44376668711127926,gyalshing
2023-10-06 21:20:00,0.177644898627323,lachen
2023-10-06 21:30:00,0.26824293129299204,gyalshing
2023-10-06 21:40:00,0.2989806799194329,chungthang
2023-10-06 21:50:00,0.1676022701884659,singtam
2023-10-06 22:00:00,0.2182619532059213,gangtok
2023-10-06 22:10:00,0.23195006210241478,mangan
2023-10-06 22:20:00,0.19578465089994465,gangtok
2023-10-06 22:30:00,0.1871658793929695,mangan
2023-10-06 22:40:00,0.3205578510210105,gangtok
2023-10-06 22:50:00,0.28133222197560387,mangan
2023-10-06 23:00:00,0.26672149368681486,gangtok
2023-10-06 23:10:00,0.34235232382311753,chungthang
2023-10-06 23:20:00,0.22861758222574197,lachen
2023-10-06 23:30:00,0.15097955431533466,chungthang
2023-10-06 23:40:00,0.22579135995339186,gyalshing
2023-10-06 23:50:00,0.2095635085336789,singtam
